timestamp,label,attack_tag,attack_segment_id,signal_name,anomaly_score,final_threshold,prediction,trust_score,ips_mode,vehicle_speed,vehicle_steering,source_path
1771685794.7544901,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.869322,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685794.972995,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.086904,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.19855,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.308597,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.422962,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.524247,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.637783,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.739315,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.852395,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685795.962789,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.070773,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.170014,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.287509,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.400594,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.5018072,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.614177,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.723616,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.8223202,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685796.9350169,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.042978,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.154452,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.256455,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.3735838,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.477005,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.590724,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.698195,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
